time,target,state,error,control,controller
7.04,1.0,0.5174693926358317,0.49326004986129934,0.9925380799813843,fractional_pid
7.06,1.0,0.5276260118141466,0.4825306073641683,0.973553412287996,fractional_pid
7.08,1.0,0.5372460310915956,0.4723739881858534,0.9558643745051819,fractional_pid
7.1,1.0,0.5463632014980176,0.46275396890840437,0.9393799483035373,fractional_pid
7.119999999999999,1.0,0.5550089850833164,0.45363679850198235,0.924016060613155,fractional_pid
7.14,1.0,0.5632127229886774,0.4449910149166836,0.9096949818430365,fractional_pid
7.16,1.0,0.5710017897146746,0.4367872770113226,0.8963447869896716,fractional_pid
7.18,1.0,0.5784017349255894,0.42899821028532537,0.883898871288949,fractional_pid
7.199999999999999,1.0,0.5854364139664961,0.42159826507441056,0.8722955134783649,fractional_pid
7.22,1.0,0.5921281081322324,0.41456358603350385,0.8614774808566601,fractional_pid
7.239999999999999,1.0,0.59856661765568,0.4078718918677676,0.8548407734913875,fractional_pid
7.26,1.0,0.6047527823734201,0.40143338234432,0.8480181917771173,fractional_pid
7.279999999999999,1.0,0.610689864981197,0.3952472176265799,0.8411316345249227,fractional_pid
7.3,1.0,0.616382496374705,0.38931013501880296,0.834252448158475,fractional_pid
7.319999999999999,1.0,0.6218362147332694,0.383617503625295,0.8274301646654553,fractional_pid
7.34,1.0,0.627057189715274,0.37816378526673056,0.8207013423601721,fractional_pid
7.359999999999999,1.0,0.6320520335607817,0.372942810284726,0.8140936630191293,fractional_pid
7.38,1.0,0.6368276622368599,0.36794796643921834,0.8076282640086202,fractional_pid
7.3999999999999995,1.0,0.641391189116661,0.36317233776314006,0.8013212400032279,fractional_pid
7.42,1.0,0.6457498415297641,0.35860881088333896,0.7951846908601485,fractional_pid
7.4399999999999995,1.0,0.6499108942641498,0.3542501584702359,0.789227494096075,fractional_pid
7.46,1.0,0.6538816161055767,0.35008910573585017,0.7834558969090797,fractional_pid
7.4799999999999995,1.0,0.6576692266732698,0.3461183838944233,0.7778739828796704,fractional_pid
7.5,1.0,0.6612808615460359,0.34233077332673023,0.7724840476442495,fractional_pid
7.52,1.0,0.6647235441598756,0.33871913845396406,0.7672869060834158,fractional_pid
7.54,1.0,0.6680041632955843,0.33527645584012444,0.762282146529325,fractional_pid
7.56,1.0,0.6711294552175264,0.3319958367044157,0.7574683430631306,fractional_pid
7.58,1.0,0.6741059897048034,0.3288705447824736,0.7528432340596207,fractional_pid
7.6,1.0,0.6769401593531107,0.3258940102951966,0.7484038731496879,fractional_pid
7.619999999999999,1.0,0.6796381716322264,0.3230598406468893,0.7441467573735846,fractional_pid
7.64,1.0,0.682206043268589,0.3203618283677736,0.7400679362871347,fractional_pid
7.66,1.0,0.6846495965904401,0.317793956731411,0.7361631050342824,fractional_pid
7.68,1.0,0.6869744575284692,0.3153504034095599,0.732427683832849,fractional_pid
7.699999999999999,1.0,0.6891860550106313,0.3130255424715308,0.7288568858837277,fractional_pid
7.72,1.0,0.6912896215278729,0.31081394498936865,0.725445775371643,fractional_pid
7.74,1.0,0.693290194679445,0.3087103784721271,0.7221893169536882,fractional_pid
7.76,1.0,0.6951926195334737,0.30670980532055503,0.7190824179129356,fractional_pid
7.779999999999999,1.0,0.6970015516613948,0.30480738046652633,0.716119963976179,fractional_pid
7.8,1.0,0.6987214607244554,0.30299844833860523,0.7132968496482875,fractional_pid
7.819999999999999,1.0,0.700356634507296,0.3012785392755446,0.7106080037940419,fractional_pid
7.84,1.0,0.7019111833080973,0.299643365492704,0.7080484110966342,fractional_pid
7.859999999999999,1.0,0.7033890446072795,0.2980888166919027,0.7056131299363934,fractional_pid
7.88,1.0,0.7047944404816762,0.29661095539272053,0.703319933866389,fractional_pid
7.8999999999999995,1.0,0.7061312825096069,0.29520555951832383,0.7011570978300434,fractional_pid
7.92,1.0,0.7074032115561012,0.2938687174903931,0.6991146065833633,fractional_pid
7.9399999999999995,1.0,0.7086136266361999,0.2925967884438988,0.6971836444054236,fractional_pid
7.96,1.0,0.7097657083451728,0.29138637336380013,0.695356349421228,fractional_pid
7.9799999999999995,1.0,0.7108624386818281,0.29023429165482717,0.6936256543434167,fractional_pid
8.0,1.0,0.7119066181801887,0.2891375613181719,0.6919851697316809,fractional_pid
8.02,1.0,0.7129008809094218,0.28809338181981126,0.6904290928238265,fractional_pid
8.04,1.0,0.7138477077260453,0.28709911909057817,0.6889521336496571,fractional_pid
8.059999999999999,1.0,0.7147494380613109,0.28615229227395467,0.6875494537167197,fractional_pid
8.08,1.0,0.71560828046219,0.28525056193868914,0.6862166142991406,fractional_pid
8.1,1.0,0.7164263220601605,0.28439171953780995,0.6849495323144963,fractional_pid
8.12,1.0,0.717205537109955,0.28357367793983945,0.6837444423438699,fractional_pid
8.14,1.0,0.717947794716283,0.28279446289004495,0.6825978637153587,fractional_pid
8.16,1.0,0.7186548658477543,0.282052205283717,0.6815065718182212,fractional_pid
8.18,1.0,0.7193284297222806,0.2813451341522457,0.6804675729892976,fractional_pid
